index,x,y,yaw
439,13.515207031225392,6.090089856509495,1.451629587479346
440,13.517835222333753,6.1148027887769825,1.4875744038833727
441,13.519499036429899,6.141543750229264,1.4996951422733822
442,13.521588738265422,6.167504986022862,1.5311662675611852
443,13.521659982264921,6.1960431497561,1.5359212368052952
444,13.523425973254387,6.2201640636054885,1.5434487433156159
445,13.523013124820213,6.245510233581717,1.613215666601151
446,13.521136304634215,6.2741086823174514,1.61606630075168
447,13.520533084294714,6.300256148000747,1.6140012409074442
448,13.518802694558731,6.328087677999245,1.641609840143776
449,13.516718501693857,6.354034080278233,1.6706191327676927
450,13.513438098318032,6.381650244872705,1.6953842392851322
451,13.50943574745198,6.412186060809411,1.7033253761222096
452,13.505534736126,6.4409356358412095,1.7111756613454514
453,13.501621599573102,6.467484448413275,1.7389540746529561
454,13.496678633832678,6.493103733163877,1.7604106686989878
455,13.491669867115961,6.519338008853782,1.8136386472389687
456,13.483364567466644,6.546847704941635,1.8580721000525215
457,13.475876082254352,6.572795013504186,1.8430383102754242
458,13.469117970211387,6.5978790709885065,1.8621377835608846
459,13.460026541898337,6.625648962919352,1.9198811148011974
460,13.449838792507936,6.6508450554383565,1.9074844704819907
461,13.442419079898068,6.675953847520459,1.946179683770528
462,13.429313909499266,6.702929493163,2.0080441669278275
463,13.418218730099646,6.727727858304999,2.0010748055929835
464,13.407133357497239,6.75125754554643,2.0235538329962215
465,13.395303147470324,6.77483462204009,2.0930128689065524
466,13.38061140126248,6.797341911407828,2.180391514836971
467,13.364331983806428,6.819185807738655,2.171255519602305
468,13.350025693490831,6.842004893950307,2.2045620303075735
469,13.33231058753098,6.862758367127823,2.2378977930714923
470,13.317385901895733,6.883449768298282,2.183343887279379
471,13.303317195420941,6.904017316941028,2.210780659482523
472,13.286617962902502,6.924775670748588,2.275861733056473
473,13.269344482023243,6.943938970990565,2.296598231741665
474,13.251979095402016,6.963810415412856,2.3274373164102835
475,13.21491359393195,7.001594022749283,2.3286024072343925
476,13.197840974141565,7.021021678034733,2.3715286274602163
477,13.17779784993983,7.037588595235607,2.413033789092066
478,13.158329671047396,7.05627862377246,2.455595295612136
479,13.13639230737277,7.071484375868794,2.5233003634402222
480,13.117211252485287,7.085527555872921,2.5349360686885642
481,13.095786372685145,7.0996630191222145,2.5622135708252207
482,13.074934821855209,7.113188236664938,2.6066772308426858
483,13.051661050544768,7.125808994203819,2.644423475886508
